"","trans_date","Ticker","Representative","Transaction","Amount","fivedayrets","tendayrets","fifteendayrets","thirtydayrets","tradevol","marketreturnthirty","prev30days","prev30market"
"7208",2021-01-14,"MRNA","Marie Newman","Purchase",1001,0.017787023151143,0.0610995654631656,-0.0796373797727563,-0.170362666427289,39687300,0.0685739079019501,0.176198905201746,0.00531038980427878
"7209",2021-01-08,"MRNA","Marie Newman","Sale",1001,0.0712924897959184,0.265170040816326,0.214489789115646,-0.109727925170068,26970900,0.00520829013184576,-0.0612427118268782,0.0497002400390936
"7210",2021-01-08,"MRNA","Marie Newman","Sale",15001,0.0712924897959184,0.265170040816326,0.214489789115646,-0.109727925170068,26970900,0.00520829013184576,-0.0612427118268782,0.0497002400390936
"7211",2020-05-22,"MRNA","Josh Gottheimer","Sale",1001,-0.00643668922264407,0.0719590196402045,0.0232711668592176,0.565439808549266,13504000,0.0361077251791873,0.18339841438675,0.1118275690803
"7212",2019-12-19,"MRO","Bob Gibbs","Sale",1001,-0.0414544974782027,-0.0392726345837386,-0.149818185571433,-0.247372258329814,14858400,0.0418690006945726,0.199825440463999,0.0367511388763075
"7213",2021-11-15,"MRVL","Bob Gibbs","Sale",15001,0.28579472005547,0.198398261668517,0.212589711317468,0.194332385366591,13173200,0.0348916352091089,0.0595503840568961,0.0179518015763254
"7214",2021-06-09,"MRVL","Thomas Suozzi","Purchase",1001,0.0809417852887262,0.0426784676507443,0.0314449833059269,0.139727396485699,6423700,0.0367885139482773,0.226534324186994,0.0138500016861687
"7215",2021-06-04,"MRVL","Thomas Suozzi","Sale",1001,0.0185051318988052,0.0411829496678671,0.0352032975306122,0.0989500403570354,8071500,0.0410719229502765,0.230631727517548,0.0130219193902037
"7216",2021-05-05,"MRVL","Thomas Suozzi","Purchase",1001,0.112356848024552,0.115393483509448,0.185003326699921,0.372576361032035,8721100,0.0308673584583761,-0.160738809984996,0.0209372273646247
"7217",2021-03-01,"MRVL","Thomas Suozzi","Purchase",15001,-0.0377396358320315,-0.0131358689770645,0.050041728582729,-0.0230228114159019,9320700,0.0556362229811953,-0.0928693274105883,0.0500415618612118
"7218",2021-02-09,"MRVL","Susie Lee","Sale",1001,-0.0751115697948599,-0.13032880532584,-0.0235484106322785,0.0239566405273994,12785300,0.0437506191614785,-0.0195064855265229,0.0331138778603106
"7219",2020-12-18,"MRVL","Thomas Suozzi","Purchase",1001,0.0848628624387615,0.161951992141766,0.166054859360121,0.0883177921400664,11418600,0.0623350444135042,0.07609383109291,0.0372387000209347
"7220",2020-11-19,"MRVL","Thomas Suozzi","Purchase",15001,-0.0670758011062385,-0.00679517182434597,0.0186104133069425,0.114304090631963,7879600,0.0270481655077306,0.0961075075552305,0.0656061610760239
"7221",2019-11-05,"MRVL","Bob Gibbs","Purchase",1001,0.0214396193250126,-0.036753283985139,-0.093414844105508,0.050617770548353,10848000,0.0435037676570662,0.0680450577035203,0.0623521883388281
"7222",2019-10-04,"MRVL","Susie Lee","Purchase",1001,-0.0185028889258658,0.0260724520747662,0.121110283272183,0.121951341109717,4189500,0.0548350983664765,-0.00780977701233365,0.0176697749619021
"7223",2020-11-20,"MRVL","Thomas Carper","Purchase",1001,-0.0573373544488714,0.0347100557434694,0.0349257786461752,0.183620799724482,13101400,0.0360512779938167,0.126732600693775,0.0672844916200606
"7224",2022-01-14,"MS","John Curtis","Purchase",1001,0.0226915317477936,0.0272101858385996,-0.0626719529664453,NA,14044800,-0.0583819915562497,0.0309706198194171,-0.0590252331211243
"7225",2022-01-07,"MS","Thomas Suozzi","Sale",50001,0.0369149133926521,0.0604441010696621,0.0651295608848814,NA,22568300,-0.0447596146470431,-0.0236049260169455,-0.0645089290875855
"7226",2021-11-24,"MS","Thomas Suozzi","Purchase",100001,-0.0359024404371415,-0.0461463373794708,-0.0367804286792255,-0.0260487561250341,10674400,-0.0435312359310823,0.0127484900280137,0.0263375774177816
"7227",2021-05-13,"MS","Donald Beyer","Purchase",15001,0.043889302343042,0.0428764415197789,0.0252081873876318,-0.0137294773671945,10599600,0.0316823844309608,0.122061316964327,0.0112372399858529
"7228",2021-04-21,"MS","Lois Frankel","Purchase",1001,0.0275894289405747,0.0523958624254777,0.0752661394746263,0.102371649810078,8802700,0.0141764362009087,0.0130751187961071,0.0568620594875739
"7229",2021-04-14,"MS","Lois Frankel","Purchase",1001,0.0125807338028017,0.0405172580046489,0.0656357746258225,0.135477379229547,7057400,0.00784136228697085,-0.0226569193583046,0.0548711437404943
"7230",2021-03-26,"MS","Lois Frankel","Purchase",1001,0.00773057110281949,-0.023815584811494,0.0473235311413556,0.0827602382518973,9352700,0.0151202406000677,0.00400615379163005,0.0437506191614785
"7231",2021-03-24,"MS","Lois Frankel","Purchase",1001,0.005563217203024,-0.02275895774031,0.0362876901892775,0.104305235470055,9445000,0.0132280145953187,0.0218346500175663,0.050932527021798
"7232",2021-03-17,"MS","Josh Gottheimer","Purchase",1001,-0.00063216048783743,0.0214946367646351,0.00202304584478585,0.0625302226119493,12063000,0.0263960259960325,0.0399735463386988,0.00660123745905139
"7233",2021-03-05,"MS","John Yarmuth","Sale",1001,-0.0453897074350571,-0.0681438936642128,-0.0383608302142778,-0.0123811206746304,10227400,0.0678617489762654,0.188952099668026,0.0222679517454578
"7234",2021-02-23,"MS","Josh Gottheimer","Purchase",1001,0.0209029292460734,-0.0213976333469487,-0.0217687311993031,-0.0197897244957161,11588700,0.0768893301241846,0.122764713923593,0.00520829013184576
"7235",2021-02-17,"MS","Lois Frankel","Purchase",1001,0.012551765079738,0.0219352429753692,-0.0332682591437449,-0.0151108715520294,13053000,0.0918130003410138,0.0999057286899772,0.0054779027357994
"7236",2021-02-16,"MS","Peter Meijer","Sale",1001,0.012551765079738,0.0219352429753692,-0.0332682591437449,-0.0151108715520294,13053000,0.0918130003410138,0.0999057286899772,0.0054779027357994
"7237",2020-12-16,"MS","Josh Gottheimer","Purchase",1001,0.104658131858253,0.12721108662388,0.0927181436499152,0.105448654942836,5283200,0.0543375839703846,0.167441019161077,0.028986142350039
"7238",2020-04-02,"MS","Dean Phillips","Purchase",1001,-0.0153646079256105,0.0715854641667824,-0.0200995684732386,0.166423235607479,15590100,0.0885152705826289,-0.135135188441005,-0.0732543780583936
"7239",2020-04-02,"MS","Dean Phillips","Purchase",1001,-0.0153646079256105,0.0715854641667824,-0.0200995684732386,0.166423235607479,15590100,0.0885152705826289,-0.135135188441005,-0.0732543780583936
"7240",2020-03-19,"MS","David Trone","Purchase",50001,0.0864704240786569,0.129411845387783,0.11205887519686,0.0975134800062025,17122600,0.0910821074076642,-0.387608123628011,-0.233125322126023
"7241",2020-03-18,"MS","Gilbert Cisneros","Purchase",1001,0.0864704240786569,0.129411845387783,0.11205887519686,0.0975134800062025,17122600,0.0910821074076642,-0.387608123628011,-0.233125322126023
"7242",2019-11-01,"MS","Josh Gottheimer","Purchase",1001,0.0146725216060846,0.0287248546444703,0.0140525744508295,0.055796670501028,7022000,0.0471810251838825,0.211891174955192,0.0714881595335821
"7243",2019-08-14,"MS","Gilbert Cisneros","Sale",1001,0.0206674492317185,0.0851594738728727,0.100846556769723,-0.00846607391866705,10408600,0.00510015237623862,-0.0890571840482778,-0.0450917837609072
"7244",2019-08-13,"MS","Dean Phillips","Sale",1001,0.0206674492317185,0.0851594738728727,0.100846556769723,-0.00846607391866705,10408600,0.00510015237623862,-0.0890571840482778,-0.0450917837609072
"7245",2019-03-25,"MS","Bill Flores","Purchase",1001,0.0244553750236542,0.0526901197198857,0.0794612117818272,-0.00689581350474444,10898900,-0.0108468258125001,0.0661295127276049,0.0356423421060936
"7246",2019-03-14,"MS","Gilbert Cisneros","Purchase",1001,0.0727581034435318,0.074449910801025,0.166545724609309,0.129872123348466,11251600,0.0232945569655827,0.00534648222634226,0.0220932978624002
"7247",2018-10-22,"MS","Josh Gottheimer","Sale",1001,-0.0368833168097957,-0.0307726568658203,-0.0386293014256021,-0.142295909665402,12318900,-0.0844864507726661,-0.0499399979048721,-0.0620202477738796
"7248",2018-10-10,"MS","Judy Chu","Sale",15001,-0.0257147439513361,0.0227203268641472,-0.015000990959401,-0.0375449087555073,11166700,-0.0202548102130038,-0.0590321562795799,-0.0421426925202181
"7249",2018-08-06,"MS","Gary Palmer","Purchase",1001,0.0331331514649922,0.00869725059884696,-0.00890453958318382,-0.0343757004719065,7898200,0.0232337137472387,0.00341809176899832,0.0261766088427702
"7250",2017-07-31,"MS","Gary Palmer","Purchase",1001,-0.0185226174184048,-0.0232609018100003,-0.029291326893946,0.0353221388101692,7663000,0.0172156771894632,0.0233977916293495,0.0146562166699347
"7251",2018-04-24,"MS","Shelley Capito","Sale",1001,0.027538108334793,0.0281003538715141,-0.0451479744614661,-0.0653802707201374,11578100,0.0357047175008862,-0.0122120376384789,0.00502900932973938
"7252",2018-04-24,"MS","Shelley Capito","Sale",1001,0.027538108334793,0.0281003538715141,-0.0451479744614661,-0.0653802707201374,11578100,0.0357047175008862,-0.0122120376384789,0.00502900932973938
"7253",2017-06-15,"MS","Patty Murray","Sale",1001,0.0408394644992114,0.0270758834233709,0.0494135057082443,0.0502368990523376,15848600,-0.0010160979313022,0.0216686008111311,0.0166703546511131
"7254",2017-03-16,"MS","Patty Murray","Purchase",1001,-0.0247660004429614,-0.0404202507186733,-0.00700914046160694,0.00617089356091927,14543900,0.0141076771082482,-0.0703738004819777,0.0100744377579352
"7255",2019-03-25,"MSA","Van Taylor","Sale",1001,0.00281407982455972,-0.00112559293339465,0.0309541176397872,-0.00148105513496499,106100,-0.0108468258125001,0.0291533861790663,0.0356423421060936
"7256",2021-10-28,"MSB","Kim Schrier","Sale",1001,0.0278716419491016,0.0975506799670325,-0.0257601437931358,0.0675675398619655,55400,0.00241397129288723,-0.189196883525151,0.0764181945033071
"7257",2019-02-12,"MSB","Virginia Foxx","Sale",15001,-0.0345392510679705,-0.0634866369444952,-0.0490130336424407,0.0309211751737106,39000,0.0343184244319381,0.113441150292418,0.0812239429526866
"7258",2019-01-28,"MSB","Virginia Foxx","Purchase",15001,0.0362196192988387,0.0382892675178588,-0.00413929643804045,0.00724407425317097,45600,0.0226695355090876,0.287693401874659,0.0982028926246552
"7259",2021-06-17,"MSCI","Susie Lee","Sale",1001,0.0383805685446383,0.0502173925254941,0.0732909633550123,0.174686860261483,426700,0.0380058354857475,0.173952340073442,0.0411039017580412
"7260",2021-03-18,"MSCI","Donald Beyer","Sale",1001,0.0477592925925148,0.0955665677087407,0.127206522632758,0.102201154865259,293600,0.0263960259960325,-0.0514093716632048,0.00660123745905139
"7261",2021-02-16,"MSCI","Peter Meijer","Sale",1001,0.000244191463142585,0.00842042400834031,0.0349262848602665,0.146270580749081,811200,0.0918130003410138,-0.00250619534880936,0.0054779027357994
"7262",2020-12-22,"MSCI","Susie Lee","Purchase",1001,-0.0769092361136123,-0.0715895092690504,-0.108962215961178,-0.0660544032897403,391200,0.019115135234729,0.103664489528237,0.0632269056644368
"7263",2020-12-03,"MSCI","Donald Beyer","Purchase",1001,-0.00281493874598249,0.0388285097303325,0.053136097182283,-0.0316163840410788,351600,0.0196397859411763,0.165686251253006,0.0985438562347467
"7264",2020-10-09,"MSCI","Gilbert Cisneros","Sale",1001,-0.0266565260910326,0.137738908644817,0.134310384631469,0.200323881485575,412300,0.0672844916200606,0.00378568059707796,0.0107680285793164
"7265",2020-07-14,"MSCI","Donald Beyer","Sale",15001,-0.0316279353651336,-0.0683589108197421,-0.0245663791312118,-0.0712071784677283,651200,0.0560892927347623,0.168043094889121,0.04951749292943
"7266",2020-05-07,"MSCI","Donald Beyer","Sale",1001,-0.0551374644953516,-0.0876401699599224,-0.121724051152717,0.00181542574185145,469400,0.0533044031001473,0.196180571656166,0.117394536882511
"7267",2020-05-01,"MSCI","Donald Beyer","Sale",1001,-0.0254348486911136,-0.0385908887449086,-0.0326560822280406,-0.0287968100516396,379700,0.0548816999123576,0.263434221803254,0.154624569925116
"7268",2020-04-28,"MSCI","Donald Beyer","Sale",1001,-0.0256531046257733,-0.0901996375436392,-0.0803561763412387,-0.0521241965512173,579900,0.0627882993232927,0.181805634202674,0.0926922978256886
"7269",2020-04-28,"MSCI","Donald Beyer","Sale",1001,-0.0256531046257733,-0.0901996375436392,-0.0803561763412387,-0.0521241965512173,579900,0.0627882993232927,0.181805634202674,0.0926922978256886
"7270",2020-04-28,"MSCI","Donald Beyer","Sale",1001,-0.0256531046257733,-0.0901996375436392,-0.0803561763412387,-0.0521241965512173,579900,0.0627882993232927,0.181805634202674,0.0926922978256886
"7271",2020-04-28,"MSCI","Donald Beyer","Sale",1001,-0.0256531046257733,-0.0901996375436392,-0.0803561763412387,-0.0521241965512173,579900,0.0627882993232927,0.181805634202674,0.0926922978256886
"7272",2020-04-16,"MSCI","Gilbert Cisneros","Sale",1001,-0.0132954836554187,0.00274878695765279,0.0224180413517643,-0.102034824613198,575700,0.0212926942881886,0.299301251667042,0.162233789700178
"7273",2020-04-16,"MSCI","Gilbert Cisneros","Sale",1001,-0.0132954836554187,0.00274878695765279,0.0224180413517643,-0.102034824613198,575700,0.0212926942881886,0.299301251667042,0.162233789700178
"7274",2020-01-29,"MSCI","Gilbert Cisneros","Sale",1001,0.0460445499263133,-0.0331298108248071,-0.0216519362817108,-0.0510130925605579,384200,-0.221746110717886,0.199517307158547,0.0490983146767803
"7275",2020-01-28,"MSCI","Gilbert Cisneros","Sale",1001,0.0460445499263133,-0.0331298108248071,-0.0216519362817108,-0.0510130925605579,384200,-0.221746110717886,0.199517307158547,0.0490983146767803
"7276",2020-01-27,"MSCI","Donald Beyer","Purchase",1001,0.0460445499263133,-0.0331298108248071,-0.0216519362817108,-0.0510130925605579,384200,-0.221746110717886,0.199517307158547,0.0490983146767803
"7277",2020-01-10,"MSCI","Donald Beyer","Purchase",1001,0.0682995279805607,0.100496559167931,0.194020502238152,0.00413682173196306,460200,-0.111418354139019,0.0504237353325589,0.0324672236382595
"7278",2019-12-24,"MSCI","Gilbert Cisneros","Sale",1001,0.0353209750465964,0.0309149097831987,0.0670948242995906,0.135618627138844,470000,-0.0149052000886661,0.0144691647348087,0.0450147632837785
"7279",2019-12-23,"MSCI","Donald Beyer","Purchase",1001,0.0353209750465964,0.0309149097831987,0.0670948242995906,0.135618627138844,470000,-0.0149052000886661,0.0144691647348087,0.0450147632837785
"7280",2019-12-10,"MSCI","Donald Beyer","Purchase",1001,0.0218541133654895,0.0286910443444062,0.0650254150523522,0.143916087723471,86000,0.0323666715642899,0.0656015181248233,0.044175390607172
"7281",2019-11-22,"MSCI","Donald Beyer","Purchase",1001,-0.00215047015124481,-0.00245754181106872,-0.00165115260539439,0.0676214222903335,259900,0.0652332567005069,0.196045270275244,0.0375800165245697
"7282",2019-11-19,"MSCI","Donald Beyer","Purchase",1001,0.0281107629148432,0.0162767272633095,0.0236289012721971,0.0901907954370049,455000,0.0722908675618299,0.127773253111042,0.0287622328763919
"7283",2019-10-10,"MSCI","Susie Lee","Purchase",1001,0.0540252872187428,0.10208908604173,0.137720521228219,0.200382290634862,499000,0.0389754372977729,-0.0527513279201929,0.00557164305316382
"7284",2019-09-10,"MSCI","Gilbert Cisneros","Sale",1001,-0.041576202529469,-0.0492000312423541,0.00651555596977382,0.0570011226607883,479100,0.0364120594052513,0.0288824994063674,0.0291047103153748
"7285",2019-04-23,"MSCI","Susie Lee","Sale",1001,-0.00671384080631299,0.0160955085567729,-0.00364722239806459,0.0691341863281261,737800,0.0147049847538898,0.15841946868612,0.0306214849853133
"7286",2019-03-20,"MSCI","Susie Lee","Sale",1001,0.0341647975259425,0.0705256221238606,0.0970277982994134,0.0781394344179767,859800,-0.00567794431466473,0.176012539894294,0.0314703354553258
"7287",2018-12-07,"MSCI","Tom MacArthur","Sale",15001,0.0738582307516764,0.095054399250853,0.14400224540241,0.252458404943513,2022500,0.130343196178897,-0.0923313212574582,-0.141181706145742
"7288",2018-06-07,"MSCI","Tom MacArthur","Purchase",15001,-0.0475221234338294,-0.0396018027308565,-0.0142683382530325,-0.00826999306178988,465000,0.0216454553604604,0.108255332214231,0.0357047175008862
"7289",2022-01-05,"MSFT","Virginia Foxx","Purchase",15001,-0.0218243612587555,0.0333959829697832,0.025978306053241,NA,45933900,-0.0373435921465952,-0.0700819632005815,-0.0128297889440494
"7290",2022-01-04,"MSFT","Deborah Ross","Sale",1001,-0.0218243612587555,0.0333959829697832,0.025978306053241,NA,45933900,-0.0373435921465952,-0.0700819632005815,-0.0128297889440494
"7291",2021-12-31,"MSFT","Kathy Manning","Sale",1001,-0.0287729288215531,0.0113517739069786,0.00374021458077567,NA,45366000,-0.0611908180793054,-0.076587518607189,0.0323484269446783
"7292",2021-12-09,"MSFT","Deborah Ross","Sale",1001,0.018367313501332,-0.0579832428666542,-0.0852341867876106,-0.0818127663550386,24831500,-0.0417391178942444,-0.00637117778713536,0.00241397129288723
"7293",2021-12-09,"MSFT","Kevin Hern","Purchase",1001,0.018367313501332,-0.0579832428666542,-0.0852341867876106,-0.0818127663550386,24831500,-0.0417391178942444,-0.00637117778713536,0.00241397129288723
"7294",2021-12-06,"MSFT","Josh Gottheimer","Sale",1001,0.0447921113643843,-0.0333343340028635,-0.0275597064069278,-0.0795624678874255,24740600,-0.0369502132049834,-0.0270073075830702,-0.0111598385315592
"7295",2021-12-02,"MSFT","Michael Burgess","Purchase",1001,-0.00433283412206131,0.0139548968566015,-0.0620648452155151,-0.0788584937071091,35381100,-0.0590252331211243,0.00640065012933677,0.0171034730925768
"7296",2021-11-24,"MSFT","Thomas Suozzi","Purchase",50001,-0.0196465229794361,-0.0227815629546733,0.0209901141047906,-0.0994864591486926,31021900,-0.0435312359310823,0.0889323162911966,0.0263375774177816
"7297",2021-10-28,"MSFT","Josh Gottheimer","Purchase",15001,0.0105968343809513,0.00698846855906754,-0.0156753391378881,-0.00637117778713536,21307400,0.00241397129288723,0.184925314004291,0.0764181945033071
"7298",2021-10-19,"MSFT","Josh Gottheimer","Purchase",1001,0.0231349942700803,0.0203419141078793,0.0336451340482007,-0.00130342846839415,27073200,0.00442596075255164,0.119164204965669,0.0587324003953085
"7299",2021-10-18,"MSFT","Suzan DelBene","Sale",5e+06,0.0231349942700803,0.0203419141078793,0.0336451340482007,-0.00130342846839415,27073200,0.00442596075255164,0.119164204965669,0.0587324003953085
"7300",2021-09-16,"MSFT","Katherine Clark","Sale",1001,0.0320774115973885,0.0433450019267299,0.0824295717588484,0.164788700774771,26353700,0.0658911889476579,-0.029126164645928,-0.0199232287742102
"7301",2021-09-09,"MSFT","Kevin Hern","Purchase",1001,-0.0488310427842853,-0.0183200046450179,-0.00760262250112453,0.118628336904028,26626300,0.0602710137187921,0.0443777354301076,-0.00926576052290518
"7302",2021-09-08,"MSFT","Pete Sessions","Purchase",1001,-0.0382632547821539,-0.0204885027980626,-0.00651287936046219,0.130020373026938,22364100,0.0634928573962272,0.0243969600070566,-0.0176340215172236
"7303",2021-09-03,"MSFT","Suzan DelBene","Sale",5e+06,-0.0185439858266347,-0.0763382282430471,-0.0339753224126926,0.0626762073033849,19550800,0.0274199322715842,0.0673424474461588,0.0161470205469114
"7304",2021-08-31,"MSFT","Suzan DelBene","Purchase",5e+06,-0.0166450949138593,-0.0542714541884511,-0.0367925646382053,0.0344239190724134,21853400,0.0296508569072862,0.0545745898973895,0.0127393682958128
"7305",2021-08-30,"MSFT","Suzan DelBene","Purchase",250001,-0.0166450949138593,-0.0542714541884511,-0.0367925646382053,0.0344239190724134,21853400,0.0296508569072862,0.0545745898973895,0.0127393682958128
"7306",2021-08-19,"MSFT","Pete Sessions","Purchase",1001,-0.00553200734243098,0.00973901367224861,-0.010931576770393,-0.0184510906199903,26285300,-0.0351296940789917,0.0828365927606998,0.0461756520325038
"7307",2021-08-06,"MSFT","Marie Newman","Purchase",1001,0.0387989091764729,0.0381797074292203,0.022426183350285,-0.0303029989118001,21813000,-0.0210737024270159,0.0405693485475924,0.00966931645712954
"7308",2021-07-27,"MSFT","Katherine Clark","Purchase",1001,0.0231810204114578,0.0585089841196962,0.0559206126709606,0.0443777354301076,18616600,-0.00926576052290518,0.0659423042679532,0.0340604579922863
"7309",2021-07-27,"MSFT","Katherine Clark","Purchase",1001,0.0231810204114578,0.0585089841196962,0.0559206126709606,0.0443777354301076,18616600,-0.00926576052290518,0.0659423042679532,0.0340604579922863
"7310",2021-07-21,"MSFT","Kevin Hern","Purchase",100001,-0.00236821349498684,0.0207579093111048,0.0560022088589391,0.0636792386898359,17879000,0.0130111559126627,0.0932489882629317,0.0469514132463138
"7311",2021-07-02,"MSFT","Suzan DelBene","Purchase",1001,0.0181832090692382,0.0194641900933321,0.0302103256240092,0.0663010631602061,22604200,0.0252223540716019,0.136392978010686,0.0360991758258784
"7312",2021-06-25,"MSFT","Kevin Hern","Purchase",250001,0.010110093960046,0.0422033016980439,0.0250773815745,0.0971528623088105,23916700,0.0165051596202141,0.105173159429365,0.0413631970812638
"7313",2021-06-25,"MSFT","Kevin Hern","Purchase",100001,0.010110093960046,0.0422033016980439,0.0250773815745,0.0971528623088105,23916700,0.0165051596202141,0.105173159429365,0.0413631970812638
"7314",2021-06-22,"MSFT","John Curtis","Sale",1001,0.0092166975229675,0.00525119434680521,0.0224698480232695,0.0405693485475924,23260000,0.00966931645712954,0.116237340516486,0.0383793582358978
"7315",2021-06-22,"MSFT","Josh Gottheimer","Purchase",50001,0.0092166975229675,0.00525119434680521,0.0224698480232695,0.0405693485475924,23260000,0.00966931645712954,0.116237340516486,0.0383793582358978
"7316",2021-06-21,"MSFT","Pat Fallon","Sale",100001,0.0092166975229675,0.00525119434680521,0.0224698480232695,0.0405693485475924,23260000,0.00966931645712954,0.116237340516486,0.0383793582358978
"7317",2021-06-18,"MSFT","Donald Beyer","Sale",1001,0.0233431032823861,0.0336891982099361,0.0665315610108252,0.0782399570230725,16725300,0.0342736382963988,0.117143856086242,0.0496296495998672
"7318",2021-06-10,"MSFT","Kevin Hern","Purchase",1001,0.0212237974385756,0.0458024715732539,0.0594111725702342,0.0914163290632943,19518700,0.0441459981722025,0.0798137074213805,0.0216130979219953
"7319",2021-06-04,"MSFT","Thomas Suozzi","Sale",15001,0.0221923685473027,0.0410118997129638,0.0653123480061566,0.0920275922531335,27565500,0.0410719229502765,0.0609910665925872,0.0130219193902037
"7320",2021-05-26,"MSFT","Pat Fallon","Sale",1001,0.0229241699250906,0.0512332929903758,0.0745534123069169,0.114146396116834,22455000,0.0310911044684543,-0.0321039615976143,0.0094659133093471
"7321",2021-05-26,"MSFT","Pat Fallon","Purchase",250001,0.0229241699250906,0.0512332929903758,0.0745534123069169,0.114146396116834,22455000,0.0310911044684543,-0.0321039615976143,0.0094659133093471
"7322",2021-05-18,"MSFT","Josh Gottheimer","Sale",100001,0.0208974177826997,0.0443006436640365,0.0732013543010788,0.141916096173873,23213300,0.0409943180934071,-0.0416198669410877,0.00931488189055751
"7323",2021-05-18,"MSFT","Josh Gottheimer","Purchase",15001,0.0208974177826997,0.0443006436640365,0.0732013543010788,0.141916096173873,23213300,0.0409943180934071,-0.0416198669410877,0.00931488189055751
"7324",2021-05-18,"MSFT","Josh Gottheimer","Purchase",100001,0.0208974177826997,0.0443006436640365,0.0732013543010788,0.141916096173873,23213300,0.0409943180934071,-0.0416198669410877,0.00931488189055751
"7325",2021-05-12,"MSFT","Blake Moore","Purchase",1001,-0.0134779900008183,0.00713777259396342,0.0302255700308847,0.116237340516486,21411500,0.0383793582358978,-0.0177833202552036,0.0167295868171378
"7326",2021-05-03,"MSFT","Ed Case","Purchase",50001,0.0252021953819219,0.0113845304437474,0.0325198555153901,0.109497734018707,24970200,0.0308673584583761,-0.0156180815101119,0.0209372273646247
"7327",2021-05-03,"MSFT","Pete Sessions","Purchase",1001,0.0252021953819219,0.0113845304437474,0.0325198555153901,0.109497734018707,24970200,0.0308673584583761,-0.0156180815101119,0.0209372273646247
"7328",2021-04-30,"MSFT","Marie Newman","Purchase",15001,0.0165376806922868,0.028209274514754,0.0343130743596689,0.0930007576211649,29624300,0.0408997434650458,0.0307926450597258,0.035140693741849
"7329",2021-04-30,"MSFT","Kathy Manning","Purchase",1001,0.0165376806922868,0.028209274514754,0.0343130743596689,0.0930007576211649,29624300,0.0408997434650458,0.0307926450597258,0.035140693741849
"7330",2021-04-30,"MSFT","Blake Moore","Purchase",1001,0.0165376806922868,0.028209274514754,0.0343130743596689,0.0930007576211649,29624300,0.0408997434650458,0.0307926450597258,0.035140693741849
"7331",2021-04-19,"MSFT","Pat Fallon","Sale",250001,-0.0062957073619585,-0.0190079335419329,0.0182059658262579,0.0411005504586395,32756100,0.0141764362009087,0.050002076611207,0.0568620594875739
"7332",2021-04-14,"MSFT","Bill Keating","Purchase",1001,-0.0541282738757551,-0.0600832054653839,-0.0721073407851182,-0.0297531073323073,31014200,0.00784136228697085,0.115667969848168,0.0548711437404943
"7333",2021-03-31,"MSFT","Suzan DelBene","Purchase",1001,-0.000889815317787646,0.0134626463992882,-0.0413943372878601,-0.0239419953516656,23837500,0.0112372399858529,0.0909513609622645,0.0614507516547018
"7334",2021-03-26,"MSFT","Blake Moore","Purchase",1001,0.0246792577726134,0.0154788087683075,-0.00292196583454118,-0.0244851245837111,23625200,0.0151202406000677,0.0797270376440495,0.0437506191614785
"7335",2021-03-23,"MSFT","Pat Fallon","Sale",1001,0.0428871751917355,0.0419591982085257,0.0569271964656941,-0.0192850130749171,22931900,0.0132280145953187,0.0569271582413133,0.050932527021798
"7336",2021-03-23,"MSFT","Pat Fallon","Sale",1001,0.0428871751917355,0.0419591982085257,0.0569271964656941,-0.0192850130749171,22931900,0.0132280145953187,0.0569271582413133,0.050932527021798
"7337",2021-03-17,"MSFT","Bill Keating","Purchase",1001,0.0778519755210381,0.102393774194892,0.123916280648653,0.0308389396900155,24792000,0.0263960259960325,-0.0464341912090362,0.00660123745905139
"7338",2021-03-11,"MSFT","Kevin Hern","Purchase",1001,0.00131650615143575,0.0755541287554062,0.10209800634736,0.0606047235793714,25620100,0.0803468716984002,-0.0318647701239335,-0.00564786195466827
"7339",2021-03-04,"MSFT","Suzan DelBene","Sale",500001,-0.00666552352914751,-0.00535779258044033,0.0683849974033153,0.0652632129427664,29562100,0.059723936623026,-0.00803325565350499,0.0386299217054642
"7340",2021-03-04,"MSFT","Blake Moore","Purchase",1001,-0.00666552352914751,-0.00535779258044033,0.0683849974033153,0.0652632129427664,29562100,0.059723936623026,-0.00803325565350499,0.0386299217054642
"7341",2021-02-25,"MSFT","Blake Moore","Purchase",1001,0.0198778722136383,0.0130798522595417,0.014413578116937,0.106488271796569,29746800,0.0605748721856367,0.00269142351287233,0.0127778691156502
"7342",2021-02-25,"MSFT","Blake Moore","Purchase",1001,0.0198778722136383,0.0130798522595417,0.014413578116937,0.106488271796569,29746800,0.0605748721856367,0.00269142351287233,0.0127778691156502
"7343",2021-02-25,"MSFT","Josh Gottheimer","Sale",1001,0.0198778722136383,0.0130798522595417,0.014413578116937,0.106488271796569,29746800,0.0605748721856367,0.00269142351287233,0.0127778691156502
"7344",2021-02-23,"MSFT","John Rutherford","Sale",1001,0.0168106408920921,0.0162545524212936,-0.00825565324808264,0.114637617555743,33080500,0.0768893301241846,0.0208620429629112,0.00520829013184576
"7345",2021-02-23,"MSFT","Pat Fallon","Sale",1001,0.0168106408920921,0.0162545524212936,-0.00825565324808264,0.114637617555743,33080500,0.0768893301241846,0.0208620429629112,0.00520829013184576
"7346",2021-02-23,"MSFT","Pat Fallon","Purchase",250001,0.0168106408920921,0.0162545524212936,-0.00825565324808264,0.114637617555743,33080500,0.0768893301241846,0.0208620429629112,0.00520829013184576
