"","report_date","trans_date","Ticker","Representative","Transaction","Amount","House","Range","report_lag","overdue","DNR","first_name","last_name","party"
"8841",2021-05-24,2021-04-23,"ORMP","Andrew Garbarino","Purchase",1001,"Representatives","$1,001-$15,000",31,0,0,"Andrew","Garbarino","R"
"8842",2020-08-29,2020-07-30,"OSK","Ron Wyden","Purchase",15001,"Senate","$15,001 - $50,000",30,0,0,"Ron","Wyden","D"
"8843",2020-08-29,2020-07-30,"OSK","Ron Wyden","Purchase",15001,"Senate","$15,001 - $50,000",30,0,0,"Ron","Wyden","D"
"8844",2021-03-06,2021-02-23,"OSUR","Tom Malinowski","Sale",15001,"Representatives","$15,001-$50,000",11,0,0,"Tom","Malinowski","D"
"8845",2021-03-05,2021-01-11,"OSUR","Tom Malinowski","Sale",1001,"Representatives","$1,001-$15,000",53,8,0,"Tom","Malinowski","D"
"8846",2021-03-05,2020-12-09,"OSUR","Tom Malinowski","Sale",15001,"Representatives","$15,001-$50,000",86,41,0,"Tom","Malinowski","D"
"8847",2021-08-26,2020-10-08,"OSUR","Tom Malinowski","Sale",1001,"Representatives","$1,001-$15,000",322,277,0,"Tom","Malinowski","D"
"8848",2021-03-05,2020-10-07,"OSUR","Tom Malinowski","Sale",15001,"Representatives","$15,001-$50,000",149,104,0,"Tom","Malinowski","D"
"8849",2021-11-03,2021-10-01,"OSW","Andrew Garbarino","Sale",1001,"Representatives","$1,001-$15,000",33,0,0,"Andrew","Garbarino","R"
"8850",2021-05-24,2021-04-23,"OSW","Andrew Garbarino","Purchase",1001,"Representatives","$1,001-$15,000",31,0,0,"Andrew","Garbarino","R"
"8851",2020-12-23,2020-12-15,"OSW","Greg Gianforte","Purchase",100001,"Representatives","$100,001-250,000",8,0,0,"Greg","Gianforte","R"
"8852",2020-12-02,2020-11-12,"OSW","Greg Gianforte","Sale",100001,"Representatives","$100,001-250,000",20,0,0,"Greg","Gianforte","R"
"8853",2020-05-07,2020-05-01,"OSW","Greg Gianforte","Purchase",15001,"Representatives","$15,001-$50,000",6,0,0,"Greg","Gianforte","R"
"8854",2020-05-07,2020-05-01,"OSW","Greg Gianforte","Purchase",15001,"Representatives","$15,001-$50,000",6,0,0,"Greg","Gianforte","R"
"8855",2020-05-07,2020-04-30,"OSW","Greg Gianforte","Purchase",15001,"Representatives","$15,001-$50,000",7,0,0,"Greg","Gianforte","R"
"8856",2020-05-07,2020-04-30,"OSW","Greg Gianforte","Purchase",15001,"Representatives","$15,001-$50,000",7,0,0,"Greg","Gianforte","R"
"8857",2020-03-09,2020-03-03,"OSW","Greg Gianforte","Purchase",15001,"Representatives","$15,001-$50,000",6,0,0,"Greg","Gianforte","R"
"8858",2020-03-09,2020-03-03,"OSW","Greg Gianforte","Purchase",1001,"Representatives","$1,001-$15,000",6,0,0,"Greg","Gianforte","R"
"8859",2019-05-31,2019-04-29,"OSW","Greg Gianforte","Purchase",15001,"Representatives","$15,001-$50,000",32,0,0,"Greg","Gianforte","R"
"8860",2019-05-18,2019-04-23,"OSW","Greg Gianforte","Purchase",100001,"Representatives","$100,001-250,000",25,0,0,"Greg","Gianforte","R"
"8861",2019-04-26,2019-04-18,"OSW","Greg Gianforte","Purchase",100001,"Representatives","$100,001-250,000",8,0,0,"Greg","Gianforte","R"
"8862",2018-08-06,2017-10-09,"OTIC","Roger Marshall","Sale",1001,"Representatives","$1,001-$15,000",301,256,0,"Roger","Marshall","R"
"8863",2018-08-06,2017-05-01,"OTIC","Roger Marshall","Purchase",1001,"Representatives","$1,001-$15,000",462,417,0,"Roger","Marshall","R"
"8864",2022-02-11,2022-01-18,"OTIS","Pete Sessions","Sale",1001,"Representatives","$1,001-$15,000",24,0,0,"Pete","Sessions","R"
"8865",2021-06-29,2021-06-18,"OTIS","Debbie Dingell","Sale",15001,"Representatives","$15,001-$50,000",11,0,0,"Debbie","Dingell","D"
"8866",2020-10-09,2020-09-23,"OTIS","Dean Phillips","Purchase",1001,"Representatives","$1,001-$15,000",16,0,0,"Dean","Phillips","D"
"8867",2020-10-14,2020-09-16,"OTIS","Gilbert Cisneros","Sale",1001,"Representatives","$1,001-$15,000",28,0,0,"Gilbert","Cisneros","D"
"8868",2020-08-15,2020-07-22,"OTIS","Kevin Hern","Sale",1001,"Representatives","$1,001-$15,000",24,0,0,"Kevin","Hern","R"
"8869",2020-06-09,2020-05-19,"OTIS","K. Conaway","Sale",1001,"Representatives","$1,001-$15,000",21,0,0,"K.","Conaway","R"
"8870",2020-05-15,2020-04-24,"OTIS","David McKinley","Sale",1001,"Representatives","$1,001-$15,000",21,0,0,"David","McKinley","R"
"8871",2020-05-15,2020-04-13,"OTIS","David McKinley","Sale",1001,"Representatives","$1,001-$15,000",32,0,0,"David","McKinley","R"
"8872",2022-02-17,2022-01-06,"OTIS","Susan Collins","Sale",1001,"Senate","$1,001 - $15,000",42,0,0,"Susan","Collins","R"
"8873",2021-01-12,2020-12-31,"OTIS","Shelley Capito","Sale",1001,"Senate","$1,001 - $15,000",12,0,0,"Shelley","Capito","R"
"8874",2020-05-27,2020-04-07,"OTIS","Sheldon Whitehouse","Sale",1001,"Senate","$1,001 - $15,000",50,5,0,"Sheldon","Whitehouse","D"
"8875",2020-05-27,2020-04-07,"OTIS","Sheldon Whitehouse","Sale",1001,"Senate","$1,001 - $15,000",50,5,0,"Sheldon","Whitehouse","D"
"8876",2020-04-27,2019-06-24,"OXM","Donna Shalala","Sale",1001,"Representatives","$1,001-$15,000",308,263,0,"Donna","Shalala","D"
"8877",2020-04-27,2019-01-09,"OXM","Donna Shalala","Purchase",1001,"Representatives","$1,001-$15,000",474,429,0,"Donna","Shalala","D"
"8878",2019-04-15,2019-03-25,"OZK","Van Taylor","Sale",1001,"Representatives","$1,001-$15,000",21,0,0,"Van","Taylor","R"
"8879",2019-01-23,2018-12-21,"OZK","Greg Gianforte","Purchase",50001,"Representatives","$50,001-$100,000",33,0,0,"Greg","Gianforte","R"
"8880",2018-12-06,2018-10-19,"OZK","Tom MacArthur","Sale",15001,"Representatives","$15,001-$50,000",48,3,0,"Tom","MacArthur","R"
"8881",2020-04-27,2019-06-19,"PACW","Donna Shalala","Sale",1001,"Representatives","$1,001-$15,000",313,268,0,"Donna","Shalala","D"
"8882",2019-04-15,2019-03-25,"PACW","Van Taylor","Sale",1001,"Representatives","$1,001-$15,000",21,0,0,"Van","Taylor","R"
"8883",2021-06-14,2021-05-26,"PANW","Susie Lee","Purchase",1001,"Representatives","$1,001-$15,000",19,0,0,"Susie","Lee","D"
"8884",2020-05-05,2020-04-27,"PANW","Peter Welch","Sale",1001,"Representatives","$1,001-$15,000",8,0,0,"Peter","Welch","D"
"8885",2020-04-28,2020-02-24,"PANW","Susie Lee","Sale",1001,"Representatives","$1,001-$15,000",64,19,0,"Susie","Lee","D"
"8886",2019-10-21,2019-09-11,"PANW","Susie Lee","Purchase",1001,"Representatives","$1,001-$15,000",40,0,0,"Susie","Lee","D"
"8887",2019-10-21,2019-09-09,"PANW","Susie Lee","Purchase",1001,"Representatives","$1,001-$15,000",42,0,0,"Susie","Lee","D"
"8888",2019-10-21,2019-09-06,"PANW","Susie Lee","Purchase",1001,"Representatives","$1,001-$15,000",45,0,0,"Susie","Lee","D"
"8889",2019-05-09,2019-04-25,"PANW","Susie Lee","Sale",1001,"Representatives","$1,001-$15,000",14,0,0,"Susie","Lee","D"
"8890",2019-04-15,2019-03-25,"PANW","Van Taylor","Sale",1001,"Representatives","$1,001-$15,000",21,0,0,"Van","Taylor","R"
"8891",2018-12-05,2018-11-29,"PANW","Peter Welch","Purchase",1001,"Representatives","$1,001-$15,000",6,0,0,"Peter","Welch","D"
"8892",2018-11-06,2018-10-24,"PANW","Peter Welch","Purchase",1001,"Representatives","$1,001-$15,000",13,0,0,"Peter","Welch","D"
"8893",2018-08-06,2018-08-03,"PANW","Barbara Comstock","Purchase",15001,"Representatives","$15,001-$50,000",3,0,0,"Barbara","Comstock","R"
"8894",2020-05-01,2020-04-07,"PANW","Kelly Loeffler","Purchase",15001,"Senate","$15,001 - $50,000",24,0,0,"Kelly","Loeffler","R"
"8895",2020-03-31,2020-03-04,"PANW","Kelly Loeffler","Sale",1001,"Senate","$1,001 - $15,000",27,0,0,"Kelly","Loeffler","R"
"8896",2020-05-01,2020-03-04,"PANW","Kelly Loeffler","Sale",1001,"Senate","$1,001 - $15,000",58,13,0,"Kelly","Loeffler","R"
"8897",2017-02-14,2017-01-11,"PANW","Sheldon Whitehouse","Sale",1001,"Senate","$1,001 - $15,000",34,0,0,"Sheldon","Whitehouse","D"
"8898",2017-02-14,2017-01-11,"PANW","Sheldon Whitehouse","Sale",1001,"Senate","$1,001 - $15,000",34,0,0,"Sheldon","Whitehouse","D"
"8899",2020-08-19,2020-07-17,"PATK","Gilbert Cisneros","Purchase",1001,"Representatives","$1,001-$15,000",33,0,0,"Gilbert","Cisneros","D"
"8900",2019-12-11,2019-12-05,"PATK","Gilbert Cisneros","Purchase",1001,"Representatives","$1,001-$15,000",6,0,0,"Gilbert","Cisneros","D"
"8901",2020-04-27,2019-03-19,"PATK","Donna Shalala","Sale",1001,"Representatives","$1,001-$15,000",405,360,0,"Donna","Shalala","D"
"8902",2020-04-27,2019-02-06,"PATK","Donna Shalala","Purchase",1001,"Representatives","$1,001-$15,000",446,401,0,"Donna","Shalala","D"
"8903",2019-01-31,2019-01-18,"PATK","Josh Gottheimer","Purchase",1001,"Representatives","$1,001-$15,000",13,0,0,"Josh","Gottheimer","D"
"8904",2018-08-13,2017-06-13,"PATK","Josh Gottheimer","Purchase",1001,"Representatives","$1,001-$15,000",426,381,0,"Josh","Gottheimer","D"
"8905",2018-08-13,2017-05-05,"PATK","Josh Gottheimer","Purchase",1001,"Representatives","$1,001-$15,000",465,420,0,"Josh","Gottheimer","D"
"8906",2020-06-25,2020-06-16,"PAYX","Robert Scott","Sale",15001,"Representatives","$15,001-$50,000",9,0,0,"Robert","Scott","D"
"8907",2020-06-25,2020-06-16,"PAYX","Robert Scott","Sale",1001,"Representatives","$1,001-$15,000",9,0,0,"Robert","Scott","D"
"8908",2020-04-11,2020-03-23,"PAYX","Zoe Lofgren","Sale",1001,"Representatives","$1,001-$15,000",19,0,0,"Zoe","Lofgren","D"
"8909",2020-04-16,2020-03-18,"PAYX","Gilbert Cisneros","Purchase",1001,"Representatives","$1,001-$15,000",29,0,0,"Gilbert","Cisneros","D"
"8910",2019-04-15,2019-03-25,"PAYX","Van Taylor","Sale",1001,"Representatives","$1,001-$15,000",21,0,0,"Van","Taylor","R"
"8911",2018-06-01,2018-05-31,"PAYX","Pete Sessions","Sale",15001,"Representatives","$15,001-$50,000",1,0,0,"Pete","Sessions","R"
"8912",2019-05-09,2018-04-24,"PAYX","Shelley Capito","Purchase",1001,"Senate","$1,001 - $15,000",380,335,0,"Shelley","Capito","R"
"8913",2018-05-14,2018-04-24,"PAYX","Shelley Capito","Purchase",1001,"Senate","$1,001 - $15,000",20,0,0,"Shelley","Capito","R"
"8914",2018-05-14,2018-04-05,"PAYX","Shelley Capito","Purchase",1001,"Senate","$1,001 - $15,000",39,0,0,"Shelley","Capito","R"
"8915",2019-05-09,2018-04-05,"PAYX","Shelley Capito","Purchase",1001,"Senate","$1,001 - $15,000",399,354,0,"Shelley","Capito","R"
"8916",2017-06-22,2017-06-15,"PAYX","Patty Murray","Sale",1001,"Senate","$1,001 - $15,000",7,0,0,"Patty","Murray","D"
"8917",2017-03-21,2017-03-16,"PAYX","Patty Murray","Purchase",1001,"Senate","$1,001 - $15,000",5,0,0,"Patty","Murray","D"
"8918",2016-05-04,2016-04-19,"PAYX","Shelley Capito","Purchase",1001,"Senate","$1,001 - $15,000",15,0,0,"Shelley","Capito","R"
"8919",2020-04-27,2019-06-24,"PB","Donna Shalala","Sale",1001,"Representatives","$1,001-$15,000",308,263,0,"Donna","Shalala","D"
"8920",2021-12-03,2021-11-30,"PBA","Virginia Foxx","Purchase",1001,"Representatives","$1,001-$15,000",3,0,0,"Virginia","Foxx","R"
"8921",2021-09-03,2021-08-09,"PBA","Virginia Foxx","Purchase",15001,"Representatives","$15,001-$50,000",25,0,0,"Virginia","Foxx","R"
"8922",2019-05-14,2019-04-01,"PBA","Bill Flores","Sale",15001,"Representatives","$15,001-$50,000",43,0,0,"Bill","Flores","R"
"8923",2019-01-10,2018-12-12,"PBA","Bill Flores","Sale",1001,"Representatives","$1,001-$15,000",29,0,0,"Bill","Flores","R"
"8924",2018-11-14,2018-10-02,"PBA","Bill Flores","Purchase",15001,"Representatives","$15,001-$50,000",43,0,0,"Bill","Flores","R"
"8925",2018-10-05,2018-09-17,"PBA","Virginia Foxx","Purchase",1001,"Representatives","$1,001-$15,000",18,0,0,"Virginia","Foxx","R"
"8926",2021-02-01,2021-01-26,"PBA","Thomas Carper","Sale",1001,"Senate","$1,001 - $15,000",6,0,0,"Thomas","Carper","D"
"8927",2021-01-07,2020-12-30,"PBA","Thomas Carper","Sale",1001,"Senate","$1,001 - $15,000",8,0,0,"Thomas","Carper","D"
"8928",2020-05-08,2020-04-15,"PBA","David Perdue","Sale",1001,"Senate","$1,001 - $15,000",23,0,0,"David","Perdue","R"
"8929",2021-05-02,2020-04-15,"PBA","David Perdue","Sale",1001,"Senate","$1,001 - $15,000",382,337,0,"David","Perdue","R"
"8930",2021-05-02,2020-04-07,"PBA","David Perdue","Purchase",1001,"Senate","$1,001 - $15,000",390,345,0,"David","Perdue","R"
"8931",2020-05-08,2020-04-07,"PBA","David Perdue","Purchase",1001,"Senate","$1,001 - $15,000",31,0,0,"David","Perdue","R"
"8932",2019-11-05,2019-10-10,"PBA","David Perdue","Sale",1001,"Senate","$1,001 - $15,000",26,0,0,"David","Perdue","R"
"8933",2019-07-03,2019-06-25,"PBA","David Perdue","Purchase",1001,"Senate","$1,001 - $15,000",8,0,0,"David","Perdue","R"
"8934",2019-06-04,2019-05-30,"PBA","David Perdue","Purchase",1001,"Senate","$1,001 - $15,000",5,0,0,"David","Perdue","R"
"8935",2017-09-06,2017-08-31,"PBA","Thomas Carper","Purchase",1001,"Senate","$1,001 - $15,000",6,0,0,"Thomas","Carper","D"
"8936",2020-04-27,2019-05-15,"PBYI","Donna Shalala","Sale",1001,"Representatives","$1,001-$15,000",348,303,0,"Donna","Shalala","D"
"8937",2020-04-27,2019-01-23,"PBYI","Donna Shalala","Purchase",1001,"Representatives","$1,001-$15,000",460,415,0,"Donna","Shalala","D"
"8938",2021-02-13,2021-01-21,"PCAR","Dean Phillips","Sale",1001,"Representatives","$1,001-$15,000",23,0,0,"Dean","Phillips","D"
"8939",2020-03-12,2020-02-10,"PCAR","Dean Phillips","Sale",1001,"Representatives","$1,001-$15,000",31,0,0,"Dean","Phillips","D"
"8940",2020-03-16,2020-02-04,"PCAR","Josh Gottheimer","Sale",1001,"Representatives","$1,001-$15,000",41,0,0,"Josh","Gottheimer","D"
"8941",2020-03-16,2020-02-03,"PCAR","Josh Gottheimer","Sale",1001,"Representatives","$1,001-$15,000",42,0,0,"Josh","Gottheimer","D"
"8942",2019-09-16,2019-08-13,"PCAR","Dean Phillips","Purchase",1001,"Representatives","$1,001-$15,000",34,0,0,"Dean","Phillips","D"
"8943",2019-05-21,2019-04-04,"PCAR","Dean Phillips","Sale",1001,"Representatives","$1,001-$15,000",47,2,0,"Dean","Phillips","D"
"8944",2019-05-20,2019-04-01,"PCAR","Josh Gottheimer","Sale",1001,"Representatives","$1,001-$15,000",49,4,0,"Josh","Gottheimer","D"
"8945",2019-04-04,2019-03-25,"PCAR","Bill Flores","Purchase",1001,"Representatives","$1,001-$15,000",10,0,0,"Bill","Flores","R"
"8946",2019-04-15,2019-03-25,"PCAR","Van Taylor","Sale",1001,"Representatives","$1,001-$15,000",21,0,0,"Van","Taylor","R"
"8947",2019-01-31,2019-01-18,"PCAR","Josh Gottheimer","Purchase",15001,"Representatives","$15,001-$50,000",13,0,0,"Josh","Gottheimer","D"
"8948",2019-02-18,2019-01-04,"PCAR","Dean Phillips","Purchase",1001,"Representatives","$1,001-$15,000",45,0,0,"Dean","Phillips","D"
"8949",2018-10-02,2018-08-24,"PCAR","Josh Gottheimer","Purchase",1001,"Representatives","$1,001-$15,000",39,0,0,"Josh","Gottheimer","D"
"8950",2018-10-02,2018-02-26,"PCAR","Josh Gottheimer","Purchase",1001,"Representatives","$1,001-$15,000",218,173,0,"Josh","Gottheimer","D"
"8951",2018-10-02,2018-02-23,"PCAR","Josh Gottheimer","Purchase",1001,"Representatives","$1,001-$15,000",221,176,0,"Josh","Gottheimer","D"
"8952",2018-10-02,2018-02-22,"PCAR","Josh Gottheimer","Purchase",1001,"Representatives","$1,001-$15,000",222,177,0,"Josh","Gottheimer","D"
"8953",2021-09-23,2019-01-07,"PCG","Thomas Suozzi","Sale",1001,"Representatives","$1,001-$15,000",990,945,0,"Thomas","Suozzi","D"
"8954",2018-12-11,2018-11-19,"PCG","Greg Gianforte","Sale",15001,"Representatives","$15,001-$50,000",22,0,0,"Greg","Gianforte","R"
"8955",2021-09-23,2017-12-21,"PCG","Thomas Suozzi","Sale",1001,"Representatives","$1,001-$15,000",1372,1327,0,"Thomas","Suozzi","D"
"8956",2021-09-23,2017-08-17,"PCG","Thomas Suozzi","Purchase",1001,"Representatives","$1,001-$15,000",1498,1453,0,"Thomas","Suozzi","D"
"8957",2020-04-27,2019-06-24,"PCH","Donna Shalala","Sale",1001,"Representatives","$1,001-$15,000",308,263,0,"Donna","Shalala","D"
"8958",2020-04-27,2019-04-30,"PCH","Donna Shalala","Purchase",1001,"Representatives","$1,001-$15,000",363,318,0,"Donna","Shalala","D"
"8959",2020-04-27,2019-02-15,"PCH","Donna Shalala","Purchase",1001,"Representatives","$1,001-$15,000",437,392,0,"Donna","Shalala","D"
"8960",2021-06-23,2021-05-06,"PCRX","Tom Malinowski","Purchase",1001,"Representatives","$1,001-$15,000",48,3,0,"Tom","Malinowski","D"
"8961",2021-06-12,2021-04-20,"PCRX","Tom Malinowski","Purchase",1001,"Representatives","$1,001-$15,000",53,8,0,"Tom","Malinowski","D"
"8962",2021-08-26,2021-01-25,"PCRX","Tom Malinowski","Purchase",1001,"Representatives","$1,001-$15,000",213,168,0,"Tom","Malinowski","D"
"8963",2021-03-05,2021-01-15,"PCRX","Tom Malinowski","Purchase",1001,"Representatives","$1,001-$15,000",49,4,0,"Tom","Malinowski","D"
"8964",2021-03-05,2020-11-02,"PCRX","Tom Malinowski","Purchase",1001,"Representatives","$1,001-$15,000",123,78,0,"Tom","Malinowski","D"
"8965",2021-03-05,2019-09-26,"PCRX","Tom Malinowski","Purchase",15001,"Representatives","$15,001-$50,000",526,481,0,"Tom","Malinowski","D"
"8966",2021-03-05,2019-08-23,"PCRX","Tom Malinowski","Purchase",1001,"Representatives","$1,001-$15,000",560,515,0,"Tom","Malinowski","D"
"8967",2021-03-05,2019-05-31,"PCRX","Tom Malinowski","Purchase",15001,"Representatives","$15,001-$50,000",644,599,0,"Tom","Malinowski","D"
"8968",2021-08-26,2019-05-31,"PCRX","Tom Malinowski","Purchase",15001,"Representatives","$15,001-$50,000",818,773,0,"Tom","Malinowski","D"
"8969",2021-03-05,2019-05-30,"PCRX","Tom Malinowski","Purchase",15001,"Representatives","$15,001-$50,000",645,600,0,"Tom","Malinowski","D"
"8970",2020-06-18,2020-05-11,"PEAK","Steve Cohen","Sale",1001,"Representatives","$1,001-$15,000",38,0,0,"Steve","Cohen","D"
"8971",2020-05-22,2020-05-07,"PEAK","Steve Cohen","Sale",1001,"Representatives","$1,001-$15,000",15,0,0,"Steve","Cohen","D"
"8972",2020-04-22,2020-03-26,"PEAK","Steve Cohen","Sale",1001,"Representatives","$1,001-$15,000",27,0,0,"Steve","Cohen","D"
"8973",2020-04-16,2020-03-18,"PEAK","Gilbert Cisneros","Purchase",1001,"Representatives","$1,001-$15,000",29,0,0,"Gilbert","Cisneros","D"
"8974",2020-04-16,2020-03-10,"PEB","Gilbert Cisneros","Sale",1001,"Representatives","$1,001-$15,000",37,0,0,"Gilbert","Cisneros","D"
"8975",2020-04-11,2020-03-02,"PEB","Josh Gottheimer","Sale",1001,"Representatives","$1,001-$15,000",40,0,0,"Josh","Gottheimer","D"
"8976",2020-02-18,2020-01-29,"PEB","Gilbert Cisneros","Purchase",1001,"Representatives","$1,001-$15,000",20,0,0,"Gilbert","Cisneros","D"
"8977",2020-01-10,2019-12-30,"PEB","Gilbert Cisneros","Sale",1001,"Representatives","$1,001-$15,000",11,0,0,"Gilbert","Cisneros","D"
"8978",2020-01-10,2019-12-12,"PEB","Gilbert Cisneros","Sale",1001,"Representatives","$1,001-$15,000",29,0,0,"Gilbert","Cisneros","D"
"8979",2019-01-23,2018-12-21,"PEB","Greg Gianforte","Sale",15001,"Representatives","$15,001-$50,000",33,0,0,"Greg","Gianforte","R"
"8980",2020-04-16,2020-03-18,"PEG","Gilbert Cisneros","Purchase",1001,"Representatives","$1,001-$15,000",29,0,0,"Gilbert","Cisneros","D"
"8981",2020-04-05,2020-02-20,"PEG","Mikie Sherrill","Sale",1001,"Representatives","$1,001-$15,000",45,0,0,"Mikie","Sherrill","D"
"8982",2020-11-09,2020-10-13,"PEGA","Greg Gianforte","Sale",1001,"Representatives","$1,001-$15,000",27,0,0,"Greg","Gianforte","R"
"8983",2019-11-27,2019-10-11,"PEGA","Greg Gianforte","Purchase",500001,"Representatives","$500,001",47,2,0,"Greg","Gianforte","R"
"8984",2019-10-20,2019-09-10,"PEGA","Greg Gianforte","Sale",100001,"Representatives","$100,001-250,000",40,0,0,"Greg","Gianforte","R"
"8985",2019-05-18,2019-04-24,"PEGA","Greg Gianforte","Purchase",100001,"Representatives","$100,001-250,000",24,0,0,"Greg","Gianforte","R"
"8986",2022-02-14,2022-01-13,"PEGA","Tommy Tuberville","Sale",15001,"Senate","$15,001 - $50,000",32,0,0,"Tommy","Tuberville","R"
"8987",2021-08-13,2021-07-16,"PEGA","Tommy Tuberville","Purchase",15001,"Senate","$15,001 - $50,000",28,0,0,"Tommy","Tuberville","R"
"8988",2022-01-10,2021-12-28,"PFE","Robert Scott","Sale",1001,"Representatives","$1,001-$15,000",13,0,0,"Robert","Scott","D"
"8989",2021-11-03,2021-10-13,"PFE","Zoe Lofgren","Sale",1001,"Representatives","$1,001-$15,000",21,0,0,"Zoe","Lofgren","D"
"8990",2021-10-07,2021-09-30,"PFE","Zoe Lofgren","Purchase",1001,"Representatives","$1,001-$15,000",7,0,0,"Zoe","Lofgren","D"
"8991",2021-10-14,2021-08-16,"PFE","Mo Brooks","Sale",15001,"Representatives","$15,001-$50,000",59,14,0,"Mo","Brooks","R"
"8992",2021-09-10,2021-08-02,"PFE","Zoe Lofgren","Sale",1001,"Representatives","$1,001-$15,000",39,0,0,"Zoe","Lofgren","D"
"8993",2021-06-09,2021-05-07,"PFE","Earl Blumenauer","Purchase",1001,"Representatives","$1,001-$15,000",33,0,0,"Earl","Blumenauer","D"
"8994",2021-04-15,2021-03-12,"PFE","Marie Newman","Sale",1001,"Representatives","$1,001-$15,000",34,0,0,"Marie","Newman","D"
"8995",2021-04-15,2021-03-11,"PFE","Marie Newman","Sale",1001,"Representatives","$1,001-$15,000",35,0,0,"Marie","Newman","D"
"8996",2021-04-15,2021-02-19,"PFE","Marie Newman","Sale",1001,"Representatives","$1,001-$15,000",55,10,0,"Marie","Newman","D"
"8997",2021-03-16,2021-02-16,"PFE","Peter Meijer","Sale",15001,"Representatives","$15,001-$50,000",28,0,0,"Peter","Meijer","R"
"8998",2021-04-15,2021-02-01,"PFE","Marie Newman","Purchase",1001,"Representatives","$1,001-$15,000",73,28,0,"Marie","Newman","D"
"8999",2021-02-04,2021-01-15,"PFE","Kathy Manning","Purchase",1001,"Representatives","$1,001-$15,000",20,0,0,"Kathy","Manning","D"
"9000",2020-11-22,2020-11-16,"PFE","Bob Gibbs","Sale",1001,"Representatives","$1,001-$15,000",6,0,0,"Bob","Gibbs","R"
"9001",2020-10-22,2020-10-14,"PFE","Lois Frankel","Sale",1001,"Representatives","$1,001-$15,000",8,0,0,"Lois","Frankel","D"
"9002",2020-10-22,2020-10-07,"PFE","Lois Frankel","Sale",1001,"Representatives","$1,001-$15,000",15,0,0,"Lois","Frankel","D"
"9003",2020-10-22,2020-09-23,"PFE","Lois Frankel","Sale",1001,"Representatives","$1,001-$15,000",29,0,0,"Lois","Frankel","D"
